Touchdata_id,event_index,x,y,time,touchPhase,fingerId,color,completionPerc,zone,flags,quality_score,interaction_type,anomaly_flag,research_suitability,     ,     fingerId,     seqId,     startTime,     endTime,     durationSec,     nPoints,     flags
4,8,1103.0,489.0,507.2668,Moved,0,Blue,4.2194095,Door,,83,Quick,Behavioral,"Timing,Spatial",,0,25,605.42285,605.4561767578125,0.0333251953125,2,improper_sequence_order
4,9,1103.0,427.99997,507.30017,Moved,0,Blue,4.6413503,Door,,83,Quick,Behavioral,"Timing,Spatial",,0,26,612.8558,618.8554077148438,5.9996337890625,181,
4,10,1101.0,373.99997,507.3335,Moved,0,Blue,5.063291,Door,,83,Quick,Behavioral,"Timing,Spatial",,0,27,621.9552,,,1,"missing_Ended,too_few_points"
4,11,1094.0,343.00003,507.36682,Moved,0,Blue,5.4852324,Door,,83,Quick,Behavioral,"Timing,Spatial",,1,0,537.2317,603.6563110351562,66.42462158203125,3,
4,12,1090.0,340.00003,507.40015,Moved,0,Blue,5.4852324,Door,,83,Quick,Behavioral,"Timing,Spatial",,1,1,533.9653,,,4,"missing_Ended,has_canceled"
4,13,1089.0,348.0,507.43347,Moved,0,Blue,5.4852324,Door,,83,Quick,Behavioral,"Timing,Spatial",,1,2,560.7295,,,47,"missing_Ended,has_canceled"
4,14,1089.0,360.0,507.46683,Moved,0,Blue,5.4852324,Door,,83,Quick,Behavioral,"Timing,Spatial",,1,3,600.7898,,,4,"missing_Ended,has_canceled"
4,15,1089.0,373.99997,507.50015,Moved,0,Blue,5.4852324,Door,,83,Quick,Behavioral,"Timing,Spatial",,1,4,605.42285,609.422607421875,3.999755859375,119,
4,16,1089.0,400.00003,507.53348,Moved,0,Blue,5.4852324,Door,,83,Quick,Behavioral,"Timing,Spatial",,2,0,566.29584,566.2958374023438,0.0,1,
4,17,1089.0,436.00003,507.5668,Moved,0,Blue,5.4852324,Door,,83,Quick,Behavioral,"Timing,Spatial",,2,1,560.79614,,,3,"missing_Ended,has_canceled"
4,18,1097.0,468.0,507.60013,Moved,0,Blue,5.4852324,Door,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,19,1107.0,481.99997,507.63348,Moved,0,Blue,5.4852324,Door,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,20,1115.0,483.0,507.6668,Moved,0,Blue,5.907173,Door,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,21,1127.0,441.0,507.70013,Moved,0,Blue,5.907173,Door,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,22,1128.0,379.00003,507.73346,Moved,0,Blue,5.907173,Door,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,23,1122.0,340.99997,507.76678,Moved,0,Blue,5.907173,Door,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,24,1111.0,319.00003,507.80014,Moved,0,Blue,5.907173,Door,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,25,1106.0,313.99997,507.83347,Moved,0,Blue,6.329114,Door,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,26,1101.0,315.0,507.8668,Moved,0,Blue,6.751055,Door,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,27,1092.0,343.00003,507.90012,Moved,0,Blue,6.751055,Door,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,28,1082.0,387.0,507.93344,Moved,0,Blue,6.751055,Door,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,29,1076.0,432.0,507.9668,Moved,0,Blue,6.751055,Door,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,30,1071.0,475.99997,508.00012,Moved,0,Blue,6.751055,Door,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,31,1071.0,511.99997,508.03345,Moved,0,Blue,6.751055,Bound,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,32,1074.0,541.0,508.06677,Moved,0,Blue,6.751055,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,33,1081.0,561.0,508.1001,Moved,0,Blue,6.751055,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,34,1084.0,575.0,508.13345,Moved,0,Blue,6.751055,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,35,1089.0,587.0,508.16678,Moved,0,Blue,6.751055,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,36,1091.0,590.0,508.2001,Moved,0,Blue,7.1729956,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,37,1092.0,592.0,508.23343,Moved,0,Blue,7.5949364,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,38,1093.0,593.0,508.26675,Moved,0,Blue,7.5949364,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,39,1095.0,593.0,508.3001,Moved,0,Blue,7.5949364,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,40,1097.0,589.0,508.33344,Moved,0,Blue,7.5949364,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,41,1097.0,581.0,508.36676,Moved,0,Blue,7.5949364,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,42,1096.0,569.0,508.4001,Moved,0,Blue,7.5949364,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,43,1089.0,560.0,508.4334,Moved,0,Blue,7.5949364,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,44,1083.0,557.0,508.46677,Moved,0,Blue,7.5949364,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,45,1079.0,557.0,508.5001,Moved,0,Blue,7.5949364,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,46,1075.0,569.0,508.53342,Moved,0,Blue,7.5949364,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,47,1072.0,593.0,508.56674,Moved,0,Blue,7.5949364,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,48,1071.0,617.0,508.60007,Moved,0,Blue,7.5949364,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,49,1071.0,631.0,508.63342,Moved,0,Blue,7.5949364,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,50,1071.0,633.0,508.66675,Moved,0,Blue,7.5949364,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,51,1074.0,631.0,508.70007,Moved,0,Blue,7.5949364,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,52,1084.0,599.0,508.7334,Moved,0,Blue,7.5949364,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,53,1090.0,550.0,508.76672,Moved,0,Blue,7.5949364,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,54,1090.0,501.0,508.80008,Moved,0,Blue,7.5949364,Door,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,55,1083.0,474.0,508.8334,Moved,0,Blue,7.5949364,Door,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,56,1073.0,466.00003,508.86673,Moved,0,Blue,7.5949364,Door,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,57,1058.0,469.00003,508.90005,Moved,0,Blue,7.5949364,Door,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,58,1039.0,499.99997,508.93338,Moved,0,Blue,7.5949364,Door,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,59,1026.0,542.0,508.96674,Moved,0,Blue,7.5949364,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,60,1019.0,567.0,509.00006,Moved,0,Blue,8.016877,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,61,1019.0,572.0,509.0334,Moved,0,Blue,8.438819,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,62,1019.0,572.0,509.0667,Stationary,0,Blue,8.438819,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,63,1019.0,569.0,509.10004,Moved,0,Blue,8.438819,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,64,1022.0,545.0,509.1334,Moved,0,Blue,8.438819,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,65,1022.0,519.0,509.16672,Moved,0,Blue,8.438819,Bound,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,66,1022.0,499.00003,509.20004,Moved,0,Blue,8.438819,Door,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,67,1026.0,487.00003,509.23337,Moved,0,Blue,8.86076,Door,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,68,1036.0,484.99997,509.2667,Moved,0,Blue,8.86076,Door,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,69,1040.0,487.00003,509.30005,Moved,0,Blue,8.86076,Door,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,70,1087.0,579.0,509.40002,Moved,0,Blue,8.86076,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,71,1087.0,558.0,509.43338,Moved,0,Blue,8.86076,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,72,1042.0,522.0,509.4667,Moved,0,Blue,8.86076,Bound,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,73,1019.0,513.0,509.50003,Moved,0,Blue,8.86076,Bound,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,74,979.0,505.00003,509.53336,Moved,0,Blue,8.86076,Door,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,75,947.0,505.99997,509.56668,Moved,0,Blue,8.86076,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,76,927.0,529.0,509.60004,Moved,0,Blue,9.282701,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,77,921.0,555.0,509.63336,Moved,0,Blue,9.704641,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,78,928.0,576.0,509.6667,Moved,0,Blue,10.126582,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,79,965.0,590.0,509.7,Moved,0,Blue,10.126582,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,80,1004.0,596.0,509.73334,Moved,0,Blue,10.548523,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,81,1040.0,596.0,509.7667,Moved,0,Blue,10.548523,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,82,1068.0,561.0,509.80002,Moved,0,Blue,10.548523,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,83,1081.0,507.0,509.83334,Moved,0,Blue,10.548523,Door,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,84,1083.0,465.0,509.86667,Moved,0,Blue,10.548523,Door,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,85,1084.0,445.00003,509.9,Moved,0,Blue,10.548523,Door,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,86,1074.0,442.99997,509.93335,Moved,0,Blue,10.548523,Door,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,87,1050.0,463.00003,509.96667,Moved,0,Blue,10.548523,Door,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,88,1025.0,504.0,510.0,Moved,0,Blue,10.548523,Door,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,89,1002.0,544.0,510.03333,Moved,0,Blue,10.548523,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,90,991.0,568.0,510.06668,Moved,0,Blue,10.548523,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,91,989.0,578.0,510.1,Moved,0,Blue,10.548523,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,92,989.0,578.0,510.13333,Stationary,0,Blue,10.548523,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,93,1003.0,576.0,510.16666,Moved,0,Blue,10.548523,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,94,1034.0,563.0,510.19998,Moved,0,Blue,10.548523,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,95,1059.0,553.0,510.23334,Moved,0,Blue,10.548523,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,96,1068.0,544.0,510.26666,Moved,0,Blue,10.548523,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,97,1065.0,541.0,510.3,Moved,0,Blue,10.548523,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,98,1050.0,543.0,510.3333,Moved,0,Blue,10.548523,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,99,1034.0,548.0,510.36664,Moved,0,Blue,10.548523,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,100,1014.0,552.0,510.4,Moved,0,Blue,10.548523,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,101,989.0,556.0,510.43332,Moved,0,Blue,10.548523,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,102,968.0,560.0,510.46664,Moved,0,Blue,10.548523,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,103,955.0,568.0,510.49997,Moved,0,Blue,10.548523,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,104,946.0,581.0,510.5333,Moved,0,Blue,10.548523,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,105,942.0,593.0,510.56665,Moved,0,Blue,10.970465,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,106,938.0,600.0,510.59998,Moved,0,Blue,10.970465,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,107,936.0,604.0,510.6333,Moved,0,Blue,10.970465,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,108,934.0,604.0,510.66663,Moved,0,Blue,10.970465,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,109,934.0,602.0,510.69995,Moved,0,Blue,10.970465,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,110,934.0,591.0,510.7333,Moved,0,Blue,10.970465,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,111,944.0,567.0,510.76663,Moved,0,Blue,10.970465,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,112,951.0,549.0,510.79996,Moved,0,Blue,10.970465,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,113,952.0,546.0,510.83328,Moved,0,Blue,10.970465,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,114,953.0,545.0,510.8666,Moved,0,Blue,10.970465,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,115,954.0,547.0,510.89996,Moved,0,Blue,10.970465,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,116,954.0,559.0,510.9333,Moved,0,Blue,10.970465,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,117,954.0,592.0,510.9666,Moved,0,Blue,10.970465,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,118,938.0,651.0,510.99994,Moved,0,Blue,10.970465,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,119,917.0,712.0,511.03326,Moved,0,Blue,11.392405,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,120,908.0,745.0,511.06662,Moved,0,Blue,11.814346,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,121,905.0,748.0,511.09995,Moved,0,Blue,12.236287,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,122,903.0,732.0,511.13327,Moved,0,Blue,12.658228,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,123,903.0,709.0,511.1666,Moved,0,Blue,13.08017,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,124,910.0,678.0,511.19992,Moved,0,Blue,13.50211,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,125,924.0,641.0,511.23328,Moved,0,Blue,13.50211,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,126,936.0,607.0,511.2666,Moved,0,Blue,13.50211,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,127,947.0,576.0,511.29993,Moved,0,Blue,13.50211,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,128,956.0,553.0,511.33325,Moved,0,Blue,13.50211,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,129,958.0,546.0,511.36658,Moved,0,Blue,13.50211,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,130,958.0,545.0,511.39993,Moved,0,Blue,13.50211,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,131,959.0,545.0,511.43326,Moved,0,Blue,13.50211,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,132,961.0,565.0,511.46658,Moved,0,Blue,13.50211,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,133,966.0,587.0,511.4999,Moved,0,Blue,13.50211,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,134,971.0,593.0,511.53323,Moved,0,Blue,13.50211,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,135,973.0,593.0,511.5666,Moved,0,Blue,13.50211,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,136,974.0,581.0,511.5999,Moved,0,Blue,13.50211,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,137,974.0,528.0,511.63324,Moved,0,Blue,13.50211,Bound,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,138,974.0,481.99997,511.66656,Moved,0,Blue,13.50211,Bound,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,139,974.0,469.00003,511.6999,Moved,0,Blue,13.50211,Bound,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,140,974.0,480.0,511.73325,Moved,0,Blue,13.50211,Bound,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,141,974.0,529.0,511.76657,Moved,0,Blue,13.50211,Bound,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,142,974.0,571.0,511.7999,Moved,0,Blue,13.50211,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,143,971.0,591.0,511.83322,Moved,0,Blue,13.50211,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,144,971.0,592.0,511.86655,Moved,0,Blue,13.50211,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,145,970.0,592.0,511.8999,Moved,0,Blue,13.50211,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,146,967.0,590.0,511.93323,Ended,0,Blue,13.50211,Wall,,83,Quick,Behavioral,"Timing,Spatial",,,,,,,,
5,0,1091.0,400.99997,512.73315,Began,0,Blue,13.50211,Door,,85,Quick,None,All,,,,,,,,
5,1,1068.0,394.00003,512.7665,Moved,0,Blue,13.50211,Door,,85,Quick,None,All,,,,,,,,
5,2,1055.0,394.00003,512.7998,Moved,0,Blue,13.50211,Door,,85,Quick,None,All,,,,,,,,
5,3,1047.0,403.00003,512.8332,Moved,0,Blue,13.50211,Door,,85,Quick,None,All,,,,,,,,
5,4,1043.0,438.0,512.8665,Moved,0,Blue,13.50211,Door,,85,Quick,None,All,,,,,,,,
5,5,1043.0,484.99997,512.89984,Moved,0,Blue,13.50211,Door,,85,Quick,None,All,,,,,,,,
5,6,1043.0,532.0,512.93317,Moved,0,Blue,13.50211,Wall,,85,Quick,None,All,,,,,,,,
5,7,1043.0,563.0,512.9665,Moved,0,Blue,13.50211,Wall,,85,Quick,None,All,,,,,,,,
5,8,1044.0,575.0,512.9998,Moved,0,Blue,13.50211,Wall,,85,Quick,None,All,,,,,,,,
5,9,1046.0,575.0,513.03314,Moved,0,Blue,13.50211,Wall,,85,Quick,None,All,,,,,,,,
5,10,1048.0,575.0,513.06647,Moved,0,Blue,13.50211,Wall,,85,Quick,None,All,,,,,,,,
5,11,1052.0,563.0,513.0998,Moved,0,Blue,13.50211,Wall,,85,Quick,None,All,,,,,,,,
5,12,1053.0,537.0,513.1332,Moved,0,Blue,13.50211,Wall,,85,Quick,None,All,,,,,,,,
5,13,1050.0,508.99997,513.1665,Moved,0,Blue,13.50211,Door,,85,Quick,None,All,,,,,,,,
5,14,1038.0,487.99997,513.1998,Moved,0,Blue,13.50211,Door,,85,Quick,None,All,,,,,,,,
5,15,1029.0,478.00003,513.23315,Moved,0,Blue,13.50211,Door,,85,Quick,None,All,,,,,,,,
5,16,1024.0,465.0,513.2665,Moved,0,Blue,13.50211,Door,,85,Quick,None,All,,,,,,,,
5,17,1018.0,445.99997,513.2998,Moved,0,Blue,13.50211,Door,,85,Quick,None,All,,,,,,,,
5,18,1016.0,442.99997,513.3331,Moved,0,Blue,13.92405,Door,,85,Quick,None,All,,,,,,,,
5,19,1014.0,444.0,513.36646,Moved,0,Blue,13.92405,Door,,85,Quick,None,All,,,,,,,,
5,20,1012.0,454.00003,513.3998,Moved,0,Blue,13.92405,Door,,85,Quick,None,All,,,,,,,,
5,21,1010.0,466.99997,513.4331,Moved,0,Blue,13.92405,Door,,85,Quick,None,All,,,,,,,,
5,22,1009.0,499.00003,513.4665,Moved,0,Blue,13.92405,Door,,85,Quick,None,All,,,,,,,,
5,23,1009.0,522.0,513.4998,Moved,0,Blue,13.92405,Bound,,85,Quick,None,All,,,,,,,,
5,24,1009.0,532.0,513.53314,Moved,0,Blue,13.92405,Wall,,85,Quick,None,All,,,,,,,,
5,25,1009.0,533.0,513.56647,Moved,0,Blue,13.92405,Wall,,85,Quick,None,All,,,,,,,,
5,26,1009.0,530.0,513.5998,Moved,0,Blue,13.92405,Bound,,85,Quick,None,All,,,,,,,,
5,27,1009.0,523.0,513.6331,Moved,0,Blue,13.92405,Bound,,85,Quick,None,All,,,,,,,,
5,28,1011.0,508.00003,513.66644,Moved,0,Blue,13.92405,Door,,85,Quick,None,All,,,,,,,,
5,29,1016.0,438.0,513.69977,Moved,0,Blue,13.92405,Door,,85,Quick,None,All,,,,,,,,
5,30,1016.0,370.00003,513.7331,Moved,0,Blue,13.92405,Door,,85,Quick,None,All,,,,,,,,
5,31,1016.0,340.00003,513.7664,Moved,0,Blue,14.345991,Door,,85,Quick,None,All,,,,,,,,
5,32,1016.0,337.00003,513.7998,Moved,0,Blue,14.345991,Door,,85,Quick,None,All,,,,,,,,
5,33,1016.0,349.00003,513.8331,Moved,0,Blue,14.345991,Door,,85,Quick,None,All,,,,,,,,
5,34,1020.0,406.99997,513.86646,Moved,0,Blue,14.345991,Door,,85,Quick,None,All,,,,,,,,
5,35,1022.0,454.00003,513.8998,Moved,0,Blue,14.345991,Door,,85,Quick,None,All,,,,,,,,
