Touchdata_id,event_index,x,y,time,touchPhase,fingerId,color,completionPerc,zone,flags,quality_score,interaction_type,anomaly_flag,research_suitability,     ,     fingerId,     seqId,     startTime,     endTime,     durationSec,     nPoints,     flags
0,0,984.0,846.99994,2030.5768,Ended,1,RedDefault,38.586956,TopCake,orphaned_events,41,Erratic,Technical,Limited,,0,0,2053.5903,2132.3154296875,78.72509765625,2,
0,1,1517.0,184.99997,2053.5903,Ended,0,RedDefault,53.80435,Bound,orphaned_events,41,Erratic,Technical,Limited,,0,1,2021.444,2022.6439208984375,1.199951171875,37,
0,2,1739.0,304.99997,2132.3154,Ended,0,RedDefault,77.17391,Outside,orphaned_events,41,Erratic,Technical,Limited,,0,2,2027.1104,2030.5767822265625,3.4664306640625,105,
1,0,886.0,267.0,2021.444,Began,0,RedDefault,0.0,BottomCake,,90,Quick,Behavioral,"Timing,Spatial",,0,3,2031.3715,2033.0379638671875,1.66650390625,51,
1,1,915.0,312.0,2021.4773,Moved,0,RedDefault,0.54347825,BottomCake,,90,Quick,Behavioral,"Timing,Spatial",,0,4,2051.6238,2051.95703125,0.333251953125,11,
1,2,956.0,348.0,2021.5106,Moved,0,RedDefault,1.0869565,BottomCake,,90,Quick,Behavioral,"Timing,Spatial",,0,5,2051.9902,,,5,"missing_Ended,has_canceled"
1,3,1012.0,391.99997,2021.544,Moved,0,RedDefault,1.6304348,BottomCake,,90,Quick,Behavioral,"Timing,Spatial",,0,6,2065.8562,2066.856201171875,1.0,31,
1,4,1074.0,436.99997,2021.5773,Moved,0,RedDefault,2.173913,BottomIcing,,90,Quick,Behavioral,"Timing,Spatial",,0,7,2067.5227,2068.72265625,1.199951171875,37,
1,5,1123.0,466.99997,2021.6106,Moved,0,RedDefault,2.7173913,BottomIcing,,90,Quick,Behavioral,"Timing,Spatial",,0,8,2078.0889,2079.48876953125,1.39990234375,43,
1,6,1146.0,475.00003,2021.644,Moved,0,RedDefault,3.2608695,BottomIcing,,90,Quick,Behavioral,"Timing,Spatial",,0,9,2080.8552,2080.888671875,0.033447265625,2,improper_sequence_order
1,7,1148.0,474.0,2021.6774,Moved,0,RedDefault,3.8043478,BottomIcing,,90,Quick,Behavioral,"Timing,Spatial",,0,10,2080.9885,2083.552734375,2.564208984375,76,
1,8,1131.0,453.0,2021.7107,Moved,0,RedDefault,4.347826,BottomIcing,,90,Quick,Behavioral,"Timing,Spatial",,0,11,2084.2195,2085.385986328125,1.16650390625,36,
1,9,1092.0,421.00003,2021.744,Moved,0,RedDefault,4.8913045,Bound,,90,Quick,Behavioral,"Timing,Spatial",,0,12,2092.0857,2094.018798828125,1.93310546875,59,
