Touchdata_id,event_index,x,y,time,touchPhase,fingerId,color,completionPerc,zone,flags,quality_score,interaction_type,anomaly_flag,research_suitability,     ,     fingerId,     seqId,     startTime,     endTime,     durationSec,     nPoints,     flags
0,0,852.0,70.99997,1783.3534,Canceled,3,RedDefault,32.911392,Wall,orphaned_events,20,Quick,Technical,Limited,,0,0,1784.12,1826.315185546875,42.1951904296875,4,
0,1,468.0,342.0,1783.3867,Moved,4,RedDefault,33.333336,Outside,missing_Began,20,Quick,Technical,Limited,,0,1,1772.354,1772.520751953125,0.166748046875,6,
0,2,586.0,322.00003,1783.42,Moved,4,RedDefault,33.333336,Outside,missing_Began,20,Quick,Technical,Limited,,0,2,1773.1874,1773.3206787109375,0.13330078125,3,
0,3,690.0,295.99997,1783.4534,Moved,4,RedDefault,33.333336,Wall,missing_Began,20,Quick,Technical,Limited,,0,3,1773.4873,,,60,"missing_Ended,has_canceled"
0,4,756.0,273.0,1783.4867,Moved,4,RedDefault,33.755276,Wall,missing_Began,20,Quick,Technical,Limited,,0,4,1775.4872,1775.8538818359375,0.36669921875,12,
0,5,764.0,279.0,1783.52,Moved,4,RedDefault,33.755276,Wall,missing_Began,20,Quick,Technical,Limited,,0,5,1776.6205,1776.7537841796875,0.13330078125,5,
0,6,736.0,295.99997,1783.5533,Moved,4,RedDefault,33.755276,Wall,missing_Began,20,Quick,Technical,Limited,,0,6,1776.7871,1778.1536865234375,1.3665771484375,42,
0,7,692.0,304.00003,1783.5867,Moved,4,RedDefault,33.755276,Wall,missing_Began,20,Quick,Technical,Limited,,0,7,1781.2535,,,2,"missing_Ended,too_few_points,has_canceled,improper_sequence_order"
0,8,654.0,319.99997,1783.62,Moved,4,RedDefault,34.177216,Outside,missing_Began,20,Quick,Technical,Limited,,0,8,1781.3202,1783.3533935546875,2.033203125,60,
0,9,643.0,334.00003,1783.6533,Moved,4,RedDefault,34.177216,Outside,missing_Began,20,Quick,Technical,Limited,,0,9,1783.5533,,,8,"missing_Ended,has_canceled"
0,10,643.0,339.0,1783.6866,Moved,4,RedDefault,34.177216,Outside,missing_Began,20,Quick,Technical,Limited,,0,10,1784.1533,,,2,"missing_Ended,too_few_points,has_canceled,improper_sequence_order"
0,11,670.0,330.0,1783.72,Moved,4,RedDefault,34.177216,Bound,missing_Began,20,Quick,Technical,Limited,,0,11,1784.22,1784.2532958984375,0.0333251953125,2,improper_sequence_order
0,12,742.0,298.99997,1783.7533,Moved,4,RedDefault,34.177216,Wall,missing_Began,20,Quick,Technical,Limited,,0,12,1785.2533,1785.3199462890625,0.066650390625,3,
0,13,861.0,244.99997,1783.7866,Moved,4,RedDefault,34.177216,Wall,missing_Began,20,Quick,Technical,Limited,,0,13,1785.4199,1787.9197998046875,2.4998779296875,76,
0,14,901.0,231.0,1783.8201,Moved,4,RedDefault,35.021095,Wall,missing_Began,20,Quick,Technical,Limited,,0,14,1790.9529,1792.6195068359375,1.6666259765625,51,
0,15,914.0,226.99997,1783.8534,Moved,4,RedDefault,35.44304,Wall,missing_Began,20,Quick,Technical,Limited,,0,15,1797.0835,1797.1834716796875,0.0999755859375,4,
0,16,907.0,231.0,1783.8867,Moved,4,RedDefault,35.44304,Wall,missing_Began,20,Quick,Technical,Limited,,0,16,1805.9164,,,29,"missing_Ended,has_canceled"
0,17,861.0,253.00003,1783.92,Moved,4,RedDefault,35.44304,Wall,missing_Began,20,Quick,Technical,Limited,,0,17,1806.9496,1809.3828125,2.4332275390625,74,
0,18,786.0,247.99997,1783.9534,Moved,4,RedDefault,35.44304,Wall,missing_Began,20,Quick,Technical,Limited,,0,18,1809.4495,1809.716064453125,0.2666015625,9,
0,19,725.0,235.99997,1783.9867,Moved,4,RedDefault,35.86498,Wall,missing_Began,20,Quick,Technical,Limited,,0,19,1810.5828,1813.0826416015625,2.4998779296875,76,
0,20,716.0,241.00003,1784.02,Moved,4,RedDefault,36.28692,Wall,missing_Began,20,Quick,Technical,Limited,,0,20,1813.1493,1813.3492431640625,0.199951171875,5,
0,21,718.0,247.00003,1784.0533,Moved,4,RedDefault,36.708862,Wall,missing_Began,20,Quick,Technical,Limited,,0,21,1813.9159,1814.649169921875,0.7332763671875,23,
0,22,722.0,223.99997,1784.0867,Moved,4,RedDefault,36.708862,Wall,missing_Began,20,Quick,Technical,Limited,,0,22,1814.6825,,,31,"missing_Ended,has_canceled"
0,23,677.0,466.00003,1784.12,Ended,0,RedDefault,36.708862,Wall,orphaned_events,20,Quick,Technical,Limited,,0,23,1815.7158,,,5,"missing_Ended,has_canceled"
0,24,956.0,794.00006,1792.6195,Ended,1,RedDefault,52.32068,Wall,orphaned_events,20,Quick,Technical,Limited,,0,24,1816.849,1818.38232421875,1.5333251953125,47,
0,25,751.0,439.00003,1792.6528,Ended,2,RedDefault,53.16456,Wall,orphaned_events,20,Quick,Technical,Limited,,0,25,1824.1819,,,56,"missing_Ended,has_canceled"
0,26,1754.0,36.0,1806.9163,Ended,0,Yellow,59.915615,Roof,orphaned_events,20,Quick,Technical,Limited,,0,26,1826.8817,1829.1483154296875,2.2666015625,69,
0,27,1748.0,27.0,1806.9496,Ended,2,RedDefault,59.915615,Super outside,orphaned_events,20,Quick,Technical,Limited,,0,27,1833.9707,1834.037353515625,0.066650390625,3,
0,28,1721.0,49.00003,1806.9829,Stationary,5,RedDefault,60.337555,Super outside,missing_Began,20,Quick,Technical,Limited,,0,28,1834.1707,1836.070556640625,1.89990234375,58,
0,29,1721.0,49.00003,1807.0162,Stationary,5,RedDefault,60.75949,Super outside,missing_Began,20,Quick,Technical,Limited,,0,29,1840.1036,1842.8369140625,2.7332763671875,83,
0,30,1721.0,49.00003,1807.0496,Canceled,5,RedDefault,60.75949,Super outside,orphaned_events,20,Quick,Technical,Limited,,0,30,1854.6942,1856.960693359375,2.2664794921875,69,
0,31,2016.0,79.99997,1809.3828,Ended,1,RedDefault,63.291138,Roof,orphaned_events,20,Quick,Technical,Limited,,0,31,1858.0607,1859.5938720703125,1.533203125,47,
0,32,1280.0,1042.0,1809.4161,Ended,3,RedDefault,64.13502,Super outside,orphaned_events,20,Quick,Technical,Limited,,0,32,1868.9934,1869.2266845703125,0.2332763671875,8,
0,33,99.0,1033.0,1813.0826,Ended,1,Orange,65.822784,Wall,orphaned_events,20,Quick,Technical,Limited,,0,33,1869.2933,1869.7266845703125,0.433349609375,14,
0,34,949.0,489.0,1815.8491,Canceled,1,Orange,75.52742,Wall,orphaned_events,20,Quick,Technical,Limited,,0,34,1869.76,,,18,"missing_Ended,has_canceled"
0,35,1034.0,655.0,1815.8824,Moved,2,Orange,75.52742,Wall,orphaned_events,20,Quick,Technical,Limited,,0,35,1870.36,,,9,"missing_Ended,has_canceled"
0,36,1118.0,697.0,1815.9158,Moved,2,Orange,75.52742,Wall,orphaned_events,20,Quick,Technical,Limited,,0,36,1870.6599,1872.293212890625,1.63330078125,50,
0,37,1146.0,742.0,1815.9491,Moved,2,Orange,75.52742,Wall,orphaned_events,20,Quick,Technical,Limited,,0,37,1874.7263,1877.759521484375,3.033203125,92,
0,38,1116.0,780.0,1815.9824,Moved,2,Orange,75.52742,Wall,orphaned_events,20,Quick,Technical,Limited,,0,38,1883.2258,1886.14697265625,2.921142578125,86,
0,39,1039.0,761.0,1816.0157,Moved,2,Orange,75.52742,Wall,orphaned_events,20,Quick,Technical,Limited,,0,39,1889.8134,1890.5133056640625,0.699951171875,22,
0,40,968.0,701.0,1816.0491,Moved,2,Orange,75.52742,Wall,orphaned_events,20,Quick,Technical,Limited,,0,40,1890.6467,1892.8465576171875,2.1998291015625,67,
0,41,917.0,654.0,1816.0824,Moved,2,Orange,75.52742,Wall,orphaned_events,20,Quick,Technical,Limited,,0,41,1896.213,,,1,"missing_Ended,too_few_points"
0,42,886.0,636.0,1816.1157,Moved,2,Orange,75.52742,Wall,orphaned_events,20,Quick,Technical,Limited,,1,0,1792.6195,1872.293212890625,79.6737060546875,6,
0,43,880.0,636.0,1816.149,Moved,2,Orange,75.52742,Wall,orphaned_events,20,Quick,Technical,Limited,,1,1,1781.2869,,,2,"missing_Ended,too_few_points,has_canceled,improper_sequence_order"
0,44,917.0,643.0,1816.1824,Moved,2,Orange,75.52742,Wall,orphaned_events,20,Quick,Technical,Limited,,1,2,1783.2534,1783.3533935546875,0.0999755859375,2,improper_sequence_order
0,45,984.0,666.0,1816.2157,Moved,2,Orange,75.52742,Wall,orphaned_events,20,Quick,Technical,Limited,,1,3,1784.1533,,,2,"missing_Ended,too_few_points,has_canceled,improper_sequence_order"
0,46,1045.0,732.0,1816.249,Moved,2,Orange,75.52742,Wall,orphaned_events,20,Quick,Technical,Limited,,1,4,1784.22,1784.2532958984375,0.0333251953125,2,improper_sequence_order
0,47,1087.0,801.99994,1816.2823,Moved,2,Orange,75.52742,Wall,orphaned_events,20,Quick,Technical,Limited,,1,5,1792.4528,,,2,"missing_Ended,too_few_points,has_canceled,improper_sequence_order"
0,48,1100.0,839.00006,1816.3157,Moved,2,Orange,75.52742,Roof,orphaned_events,20,Quick,Technical,Limited,,1,6,1805.983,,,13,"missing_Ended,has_canceled"
0,49,1094.0,828.99994,1816.349,Moved,2,Orange,75.52742,Bound,orphaned_events,20,Quick,Technical,Limited,,1,7,1806.9496,,,4,"missing_Ended,has_canceled"
0,50,1052.0,766.0,1816.3824,Moved,2,Orange,75.52742,Wall,orphaned_events,20,Quick,Technical,Limited,,1,8,1812.616,,,3,"missing_Ended,has_canceled"
0,51,997.0,690.0,1816.4158,Moved,2,Orange,75.52742,Wall,orphaned_events,20,Quick,Technical,Limited,,1,9,1825.9818,,,11,"missing_Ended,has_canceled"
0,52,948.0,630.0,1816.4491,Moved,2,Orange,75.52742,Wall,orphaned_events,20,Quick,Technical,Limited,,1,10,1871.2932,,,3,"missing_Ended,has_canceled"
0,53,912.0,606.0,1816.4824,Moved,2,Orange,75.52742,Wall,orphaned_events,20,Quick,Technical,Limited,,2,0,1792.6528,1856.994140625,64.34130859375,25,
0,54,894.0,616.0,1816.5157,Moved,2,Orange,75.52742,Wall,orphaned_events,20,Quick,Technical,Limited,,2,1,1783.2534,,,2,"missing_Ended,too_few_points,has_canceled,improper_sequence_order"
0,55,887.0,642.0,1816.5491,Moved,2,Orange,75.52742,Wall,orphaned_events,20,Quick,Technical,Limited,,2,2,1784.1866,,,2,"missing_Ended,too_few_points,has_canceled,improper_sequence_order"
0,56,913.0,693.0,1816.5824,Moved,2,Orange,75.52742,Wall,orphaned_events,20,Quick,Technical,Limited,,2,3,1792.4528,,,2,"missing_Ended,too_few_points,has_canceled,improper_sequence_order"
0,57,858.0,681.0,1816.6157,Ended,0,Orange,75.52742,Wall,orphaned_events,20,Quick,Technical,Limited,,2,4,1805.983,,,13,"missing_Ended,has_canceled"
0,58,897.0,714.0,1816.649,Ended,3,Orange,75.94936,Wall,orphaned_events,20,Quick,Technical,Limited,,3,0,1783.3534,1816.6490478515625,33.295654296875,3,
0,59,1601.0,652.0,1826.3152,Ended,0,Orange,81.4346,Outside,orphaned_events,20,Quick,Technical,Limited,,3,1,1784.1866,,,2,"missing_Ended,too_few_points,has_canceled,improper_sequence_order"
0,60,1832.0,16.00003,1856.9607,Ended,1,Orange,83.12236,Outside,orphaned_events,20,Quick,Technical,Limited,,3,2,1792.4528,,,3,"missing_Ended,has_canceled"
0,61,1960.0,124.00003,1856.9941,Ended,2,Orange,83.12236,Super outside,orphaned_events,20,Quick,Technical,Limited,,4,0,1783.3867,,,22,
0,62,1975.0,881.00006,1872.2932,Ended,1,Orange,83.12236,Outside,orphaned_events,20,Quick,Technical,Limited,,5,0,1806.9829,,,3,
1,0,1607.0,728.0,1772.354,Began,0,RedDefault,0.0,Outside,,99,Hesitant,Behavioral,Behavioral,,,,,,,,
1,1,1607.0,728.0,1772.3873,Stationary,0,RedDefault,0.0,Outside,,99,Hesitant,Behavioral,Behavioral,,,,,,,,
1,2,1607.0,728.0,1772.4207,Stationary,0,RedDefault,0.0,Outside,,99,Hesitant,Behavioral,Behavioral,,,,,,,,
1,3,1607.0,728.0,1772.454,Stationary,0,RedDefault,0.0,Outside,,99,Hesitant,Behavioral,Behavioral,,,,,,,,
1,4,1607.0,728.0,1772.4874,Stationary,0,RedDefault,0.0,Outside,,99,Hesitant,Behavioral,Behavioral,,,,,,,,
1,5,1607.0,728.0,1772.5208,Ended,0,RedDefault,0.0,Outside,,99,Hesitant,Behavioral,Behavioral,,,,,,,,
