Touchdata_id,event_index,x,y,time,touchPhase,fingerId,color,completionPerc,zone,flags,quality_score,interaction_type,anomaly_flag,research_suitability,     ,     fingerId,     seqId,     startTime,     endTime,     durationSec,     nPoints,     flags
1,0,1041.0,262.0,5.132004,Began,0,RedDefault,0.0,Wall,,99,Erratic,Behavioral,Behavioral,,0,1,5.132004,5.198770046234131,0.06676626205444336,3,
1,1,1040.0,258.0,5.1653996,Moved,0,RedDefault,0.42194092,Wall,,99,Erratic,Behavioral,Behavioral,,0,2,9.407319,9.741290092468262,0.3339710235595703,8,
1,2,1040.0,254.0,5.19877,Ended,0,RedDefault,0.84388185,Wall,,99,Erratic,Behavioral,Behavioral,,0,3,10.843572,11.144125938415527,0.3005542755126953,7,
2,0,933.99994,705.0,9.407319,Began,0,RedDefault,0.84388185,Roof,,78,Quick,Behavioral,"Timing,Spatial",,0,4,12.11278,12.346582412719727,0.23380279541015625,6,
2,1,931.0,673.0,9.440712,Moved,0,RedDefault,1.2658228,Roof,,78,Quick,Behavioral,"Timing,Spatial",,0,5,13.047972,23.10201644897461,10.054044723510742,201,
2,2,911.99994,513.0,9.507582,Moved,0,RedDefault,1.6877637,Bound,,78,Quick,Behavioral,"Timing,Spatial",,0,6,23.502861,34.058128356933594,10.555267333984375,211,
2,3,915.00006,362.0,9.540979,Moved,0,RedDefault,2.1097047,Wall,,78,Quick,Behavioral,"Timing,Spatial",,0,7,37.098835,37.13225173950195,0.033416748046875,2,improper_sequence_order
2,4,922.0,222.0,9.607753,Moved,0,RedDefault,2.5316455,Wall,,78,Quick,Behavioral,"Timing,Spatial",,0,8,37.399418,39.33664321899414,1.937225341796875,40,
2,5,926.0,129.0,9.641142,Moved,0,RedDefault,2.9535866,Wall,,78,Quick,Behavioral,"Timing,Spatial",,0,9,44.915165,,,2,"missing_Ended,too_few_points"
2,6,944.0,92.0,9.707899,Moved,0,RedDefault,3.3755274,Outside,,78,Quick,Behavioral,"Timing,Spatial",,1,1,12.346582,13.014572143554688,0.6679897308349609,14,
2,7,946.0,88.0,9.74129,Ended,0,RedDefault,3.3755274,Outside,,78,Quick,Behavioral,"Timing,Spatial",,1,2,39.336643,39.503684997558594,0.16704177856445312,4,
3,0,1291.0,804.0,10.843572,Began,0,RedDefault,3.3755274,Roof,,81,Quick,Behavioral,"Timing,Spatial",,,,,,,,
3,1,1289.0,732.0,10.910356,Moved,0,RedDefault,3.7974682,Roof,,81,Quick,Behavioral,"Timing,Spatial",,,,,,,,
3,2,1278.0,569.0,10.943756,Moved,0,RedDefault,4.2194095,Wall,,81,Quick,Behavioral,"Timing,Spatial",,,,,,,,
3,3,1277.0,345.0,10.977129,Moved,0,RedDefault,4.6413503,Wall,,81,Quick,Behavioral,"Timing,Spatial",,,,,,,,
3,4,1285.0,240.0,11.043929,Moved,0,RedDefault,5.063291,Wall,,81,Quick,Behavioral,"Timing,Spatial",,,,,,,,
3,5,1289.0,163.0,11.077341,Moved,0,RedDefault,5.4852324,Wall,,81,Quick,Behavioral,"Timing,Spatial",,,,,,,,
3,6,1310.0,74.0,11.144126,Ended,0,RedDefault,5.907173,Wall,,81,Quick,Behavioral,"Timing,Spatial",,,,,,,,
4,0,959.0,530.0,12.11278,Began,0,RedDefault,5.907173,Wall,,74,Quick,None,"Timing,Spatial",,,,,,,,
4,1,923.0,410.0,12.146199,Moved,0,RedDefault,6.329114,Wall,,74,Quick,None,"Timing,Spatial",,,,,,,,
4,2,897.0,180.0,12.213,Moved,0,RedDefault,6.751055,Outside,,74,Quick,None,"Timing,Spatial",,,,,,,,
