Touchdata_id,event_index,x,y,time,touchPhase,fingerId,color,completionPerc,zone,flags,quality_score,interaction_type,anomaly_flag,research_suitability,     ,     fingerId,     seqId,     startTime,     endTime,     durationSec,     nPoints,     flags,time_diff,time_diff_normalized,cumulative_time,time_acceleration,sequence_position,sequence_length,position_ratio,time_rhythm_consistency,x_diff,y_diff,distance,velocity,acceleration,direction_angle,direction_change,cumulative_distance,spatial_smoothness,bbox_width,bbox_height,bbox_area,phase_transition,completion_rate,completion_acceleration,zone_change,zone_stability,color_change,has_began,has_ended,has_canceled,sequence_valid_pattern,velocity_outlier,distance_outlier,time_gap_outlier
1,0,1169.0,750.0,6232.2617,Began,0,RedDefault,0.0,Wall,,90,Quick,Behavioral,"Timing,Spatial",,0.0,1.0,6232.2617,6233.9951171875,1.7333984375,53.0,,0.0,-7.13085646032818,6232.2617,0.0,0,53,0.0,218.04384261087029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8583065846992449,1138.0,1311.0,1491918.0,start_Began,0.0,0.0,1,15,1,1,1,0,1,0,0,0
1,1,1230.0,716.0,6232.2954,Moved,0,RedDefault,0.42194092,Wall,,90,Quick,Behavioral,"Timing,Spatial",,0.0,2.0,6234.857,6234.890625,0.03369140625,2.0,improper_sequence_order,0.033699999999953434,0.2172210356479955,12464.5571,0.033699999999953434,1,53,0.0188679245247419,218.04384261087029,61.0,-34.0,69.83552104767315,2072.2700393195623,2072.2700393195623,-0.5084893240796899,-0.5084893240796899,69.83552104767315,0.8583065846992449,1138.0,1311.0,1491918.0,Began_to_Moved,0.42194092,0.42194092,0,15,0,1,1,0,1,0,0,0
1,2,1253.0,714.0,6232.3286,Moved,0,RedDefault,0.84388185,Wall,,90,Quick,Behavioral,"Timing,Spatial",,0.0,3.0,6234.924,6234.95703125,0.033203125,2.0,improper_sequence_order,0.03319999999985157,0.10819911432034966,18696.8857,-0.0005000000001018634,2,53,0.0377358490494838,218.04384261087029,23.0,-2.0,23.08679276123039,695.3851146832066,-1376.8849246363557,-0.08673833867598511,0.4217509854037048,92.92231380890354,0.8583065846992449,1138.0,1311.0,1491918.0,Moved_to_Moved,0.42194093000000005,1.0000000050247593e-08,0,15,0,1,1,0,1,0,0,0
1,3,1184.0,714.0,6232.362,Moved,0,RedDefault,1.2658228,Wall,,90,Quick,Behavioral,"Timing,Spatial",,0.0,4.0,6235.7905,6235.82373046875,0.033203125,2.0,improper_sequence_order,0.033400000000256114,0.15180788293073189,24929.2477,0.00020000000040454324,3,53,0.056603773574225705,218.04384261087029,-69.0,0.0,69.0,2065.8676449339655,1370.4825302507588,3.141592653589793,3.228330992265778,161.92231380890354,0.8583065846992449,1138.0,1311.0,1491918.0,Moved_to_Moved,0.42194095,1.9999999933961732e-08,0,15,0,1,1,0,1,0,0,0
1,4,993.0,714.0,6232.395,Moved,0,RedDefault,1.6877637,Wall,,90,Quick,Behavioral,"Timing,Spatial",,0.0,5.0,6243.723,6244.68994140625,0.966796875,28.0,,0.03300000000035652,0.06459034590827716,31161.6427,-0.0003999999998995918,4,53,0.0754716980989676,218.04384261087029,-191.0,0.0,191.0,5787.877033914126,3722.00938898016,3.141592653589793,0.0,352.92231380890354,0.8583065846992449,1138.0,1311.0,1491918.0,Moved_to_Moved,0.42194090000000006,-4.9999999918171056e-08,0,15,0,1,1,0,1,0,0,0
1,5,768.0,703.0,6232.4287,Moved,0,RedDefault,2.1097047,Wall,,90,Quick,Behavioral,"Timing,Spatial",,0.0,6.0,6245.4565,6245.623046875,0.16650390625,6.0,,0.033699999999953434,0.2172210356479955,37394.0714,0.000699999999596912,5,53,0.0943396226237095,218.04384261087029,-225.0,-11.0,225.26872841120226,6684.530016801583,896.6529828874573,-3.092742659098711,-6.234335312688504,578.1910422201058,0.8583065846992449,1138.0,1311.0,1491918.0,Moved_to_Moved,0.4219409999999999,9.999999983634211e-08,0,15,0,1,1,0,1,0,0,0
1,6,654.0,680.0,6232.462,Moved,0,RedDefault,2.5316455,Outside,,90,Quick,Behavioral,"Timing,Spatial",,0.0,7.0,6246.056,,,4.0,"missing_Ended,has_canceled",0.03330000000005384,0.13000349862554078,43626.5334,-0.0003999999998995918,6,53,0.11320754714845141,218.04384261087029,-114.0,-23.0,116.29703349613007,3492.40235951707,-3192.1276572845127,-2.942510754697608,0.15023190440110312,694.4880757162359,0.8583065846992449,1138.0,1311.0,1491918.0,Moved_to_Moved,0.4219408000000002,-1.9999999967268423e-07,1,15,0,1,1,0,1,0,0,0
1,7,653.0,674.0,6232.495,Moved,0,RedDefault,2.9535866,Outside,,90,Quick,Behavioral,"Timing,Spatial",,0.0,8.0,6249.1743,6249.8408203125,0.66650390625,21.0,,0.03299999999944703,0.06459034570996744,49859.0284,-0.00030000000060681487,7,53,0.1320754716731933,218.04384261087029,-1.0,-6.0,6.082762530298219,184.32608142846462,-3308.0762780886057,-1.7359450042095235,1.2065657504880845,700.5708382465341,0.8583065846992449,1138.0,1311.0,1491918.0,Moved_to_Moved,0.42194109999999974,2.9999999950902634e-07,0,15,0,1,1,0,1,0,0,0
1,8,790.0,674.0,6232.5283,Moved,0,RedDefault,3.3755274,Wall,,90,Quick,Behavioral,"Timing,Spatial",,0.0,9.0,6250.6406,6250.77392578125,0.13330078125,5.0,,0.03330000000005384,0.13000349862554078,56091.5567,0.00030000000060681487,8,53,0.1509433961979352,218.04384261087029,137.0,0.0,137.0,4114.112878638129,3929.786797209664,0.0,1.7359450042095235,837.5708382465341,0.8583065846992449,1138.0,1311.0,1491918.0,Moved_to_Moved,0.4219408000000002,-2.9999999950902634e-07,1,15,0,1,1,0,1,0,0,0
1,9,1010.0,687.0,6232.562,Moved,0,RedDefault,3.7974682,Wall,,90,Quick,Behavioral,"Timing,Spatial",,0.0,10.0,6251.307,6251.57373046875,0.2666015625,9.0,,0.033699999999953434,0.2172210356479955,62324.1187,0.0003999999998995918,9,53,0.1698113207226771,218.04384261087029,220.0,13.0,220.38375620721234,6539.5753950078015,2425.462516369673,0.05902227621328043,0.05902227621328043,1057.9545944537465,0.8583065846992449,1138.0,1311.0,1491918.0,Moved_to_Moved,0.4219407999999998,-4.440892098500626e-16,0,15,0,1,1,0,1,0,0,0
1,10,1176.0,728.0,6232.595,Moved,0,RedDefault,4.2194095,Wall,,90,Quick,Behavioral,"Timing,Spatial",,0.0,11.0,6252.0405,6252.20703125,0.16650390625,6.0,,0.03300000000035652,0.06459034590827716,68556.71370000001,-0.000699999999596912,10,53,0.188679245247419,218.04384261087029,166.0,41.0,170.98830369355676,5181.462178093566,-1358.1132169142356,0.24214179130449637,0.18311951509121593,1228.9428981473031,0.8583065846992449,1138.0,1311.0,1491918.0,Moved_to_Moved,0.4219413000000003,5.000000005139782e-07,0,15,0,1,1,0,1,0,0,0
1,11,1189.0,734.0,6232.6284,Moved,0,RedDefault,4.6413503,Wall,,90,Quick,Behavioral,"Timing,Spatial",,0.0,12.0,6252.6074,6253.04052734375,0.43310546875,14.0,,0.03339999999934662,0.15180788273242216,74789.3421,0.0003999999989900971,11,53,0.2075471697721609,218.04384261087029,13.0,6.0,14.317821063276353,428.6771490055375,-4752.785029088029,0.43240777557053783,0.19026598426604147,1243.2607192105795,0.8583065846992449,1138.0,1311.0,1491918.0,Moved_to_Moved,0.4219407999999998,-5.000000005139782e-07,0,15,0,1,1,0,1,0,0,0
1,12,1093.0,715.0,6232.6616,Moved,0,RedDefault,5.063291,Wall,,90,Quick,Behavioral,"Timing,Spatial",,0.0,13.0,6266.4062,6268.1396484375,1.7333984375,53.0,,0.033200000000761065,0.10819911451865938,81022.0037,-0.00019999999858555384,12,53,0.22641509429690282,218.04384261087029,-96.0,-19.0,97.86214794290998,2947.654170606172,2518.9770216006345,-2.94620109907322,-3.378608874643758,1341.1228671534896,0.8583065846992449,1138.0,1311.0,1491918.0,Moved_to_Moved,0.4219407000000004,-9.99999993922529e-08,0,15,0,1,1,0,1,0,0,0
1,13,898.0,670.0,6232.6953,Moved,0,RedDefault,5.4852324,Wall,,90,Quick,Behavioral,"Timing,Spatial",,0.0,14.0,6274.5728,6274.60595703125,0.033203125,2.0,improper_sequence_order,0.033699999999953434,0.2172210356479955,87254.69900000001,0.0004999999991923687,13,53,0.24528301882164472,218.04384261087029,-195.0,-45.0,200.124960961895,5938.424379166995,2990.770208560823,-2.9147938055359073,0.031407293537312864,1541.2478281153844,0.8583065846992449,1138.0,1311.0,1491918.0,Moved_to_Moved,0.4219413999999997,6.99999999298484e-07,0,15,0,1,1,0,1,0,0,0
1,14,763.0,625.0,6232.7285,Moved,0,RedDefault,5.907173,Wall,,90,Quick,Behavioral,"Timing,Spatial",,0.0,15.0,6276.5723,6276.60595703125,0.03369140625,2.0,improper_sequence_order,0.03319999999985157,0.10819911432034966,93487.4275,-0.0005000000001018634,14,53,0.2641509433463866,218.04384261087029,-135.0,-45.0,142.30249470757707,4286.218429097258,-1652.205950069737,-2.819842099193151,0.09495170634275629,1683.5503228229616,0.8583065846992449,1138.0,1311.0,1491918.0,Moved_to_Moved,0.4219406000000001,-7.999999995789153e-07,0,15,0,1,1,0,1,0,0,0
1,15,745.0,609.0,6232.7617,Moved,0,RedDefault,6.329114,Wall,,90,Quick,Behavioral,"Timing,Spatial",,0.0,16.0,6276.639,6277.0390625,0.39990234375,13.0,,0.03319999999985157,0.10819911432034966,99720.18920000001,0.0,15,53,0.2830188678711285,218.04384261087029,-18.0,-16.0,24.08318915758459,725.3970452928255,-3560.8213838044326,-2.4149503129080676,0.4048917862850834,1707.6335119805462,0.8583065846992449,1138.0,1311.0,1491918.0,Moved_to_Moved,0.42194099999999946,3.9999999934536845e-07,0,15,0,1,1,0,1,0,0,0
1,16,852.0,612.0,6232.7954,Moved,0,RedDefault,6.751055,Wall,,90,Quick,Behavioral,"Timing,Spatial",,0.0,17.0,6280.6055,6280.70556640625,0.10009765625,4.0,,0.033699999999953434,0.2172210356479955,105952.9846,0.0005000000001018634,16,53,0.3018867923958704,218.04384261087029,107.0,3.0,107.0420478129973,3176.3209510366673,2450.9239057438417,0.02803003995984645,2.442980352867914,1814.6755597935435,0.8583065846992449,1138.0,1311.0,1491918.0,Moved_to_Moved,0.42194100000000034,8.881784197001252e-16,0,15,0,1,1,0,1,0,0,0
1,17,1032.0,689.0,6232.8286,Moved,0,RedDefault,7.1729956,Wall,,90,Quick,Behavioral,"Timing,Spatial",,0.0,18.0,6315.0366,,,2.0,"missing_Ended,too_few_points",0.03319999999985157,0.10819911432034966,112185.8132,-0.0005000000001018634,17,53,0.3207547169206123,218.04384261087029,180.0,77.0,195.77793542685038,5896.923989713426,2720.6030386767584,0.4042210955741123,0.37619105561426586,2010.453495220394,0.8583065846992449,1138.0,1311.0,1491918.0,Moved_to_Moved,0.4219406000000001,-4.0000000023354687e-07,0,15,0,1,1,0,1,0,0,0
1,18,1120.0,771.0,6232.862,Moved,0,RedDefault,7.5949364,Wall,,90,Quick,Behavioral,"Timing,Spatial",,,,,,,,,0.033400000000256114,0.15180788293073189,118418.6752,0.00020000000040454324,18,53,0.3396226414453542,218.04384261087029,88.0,82.0,120.28299963003916,3601.2863358159716,-2295.637653897454,0.750118689803857,0.3458975942297447,2130.7364948504332,0.8583065846992449,1138.0,1311.0,1491918.0,Moved_to_Moved,0.4219407999999998,1.9999999967268423e-07,0,15,0,1,1,0,1,0,0,0
1,19,1118.0,816.99994,6232.895,Moved,0,RedDefault,8.016877,Wall,,90,Quick,Behavioral,"Timing,Spatial",,,,,,,,,0.03300000000035652,0.06459034590827716,124651.5702,-0.0003999999998995918,19,53,0.3584905659700961,218.04384261087029,-2.0,45.99994000000004,46.04339778951596,1395.2540556508472,-2206.0322801651246,1.6142472787902746,0.8641285889864176,2176.779892639949,0.8583065846992449,1138.0,1311.0,1491918.0,Moved_to_Moved,0.4219405999999992,-2.0000000056086265e-07,0,15,0,1,1,0,1,0,0,0
1,20,1051.0,833.00006,6232.9287,Moved,0,RedDefault,8.438819,Bound,,90,Quick,Behavioral,"Timing,Spatial",,,,,,,,,0.033699999999953434,0.2172210356479955,130884.4989,0.000699999999596912,20,53,0.377358490494838,218.04384261087029,-67.0,16.000119999999924,68.8839882702388,2044.0346537088262,648.780598057979,2.9071752834514952,1.2929280046612206,2245.663880910188,0.8583065846992449,1138.0,1311.0,1491918.0,Moved_to_Moved,0.42194200000000137,1.4000000021496817e-06,1,15,0,1,1,0,1,0,0,0
