Touchdata_id,event_index,x,y,time,touchPhase,fingerId,color,completionPerc,zone,flags,quality_score,interaction_type,anomaly_flag,research_suitability,     ,     fingerId,     seqId,     startTime,     endTime,     durationSec,     nPoints,     flags,time_diff,time_diff_normalized,cumulative_time,time_acceleration,sequence_position,sequence_length,position_ratio,time_rhythm_consistency,x_diff,y_diff,distance,velocity,acceleration,direction_angle,direction_change,cumulative_distance,spatial_smoothness,bbox_width,bbox_height,bbox_area,phase_transition,completion_rate,completion_acceleration,zone_change,zone_stability,color_change,has_began,has_ended,has_canceled,sequence_valid_pattern,velocity_outlier,distance_outlier,time_gap_outlier
1,0,476.99997,809.0,10.748639,Began,0,RedDefault,0.0,Super outside,improper_sequence_order,70,Quick,Behavioral,"Timing,Spatial",,0.0,1.0,10.748639,10.7820405960083,0.0334014892578125,2.0,improper_sequence_order,0.0,-0.7071064818034037,10.748639,0.0,0,2,0.0,42.33917021755756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,start_Began,0.0,0.0,1,1,1,1,1,0,1,0,0,0
1,1,476.99997,809.0,10.782041,Ended,0,RedDefault,0.0,Super outside,improper_sequence_order,70,Quick,Behavioral,"Timing,Spatial",,0.0,2.0,11.416827,27.75484275817871,16.33801555633545,327.0,,0.03340199999999882,0.7071064818034037,21.53068,0.03340199999999882,1,2,0.4999999975,42.33917021755756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,Began_to_Ended,0.0,0.0,0,1,0,1,1,0,1,0,0,0
2,0,789.00006,540.0,11.416827,Began,0,RedDefault,0.0,Outside,,80,Quick,Spatial,Timing,,0.0,3.0,27.821743,29.259721755981445,1.437978744506836,30.0,,0.0,-2.915807871316153,11.416827,0.0,0,327,0.0,58.35893256074556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8131815555433904,853.0,989.0,843617.0,start_Began,0.0,0.0,1,213,1,1,1,0,1,0,0,0
2,1,781.0,384.0,11.450234,Moved,0,RedDefault,0.42194092,Outside,,80,Quick,Spatial,Timing,,0.0,4.0,30.562897,30.629858016967773,0.0669612884521484,2.0,improper_sequence_order,0.03340700000000041,-0.9662110112593024,22.867061,0.03340700000000041,1,327,0.003058103975441648,58.35893256074556,-8.000059999999962,-156.0,156.2049965910297,4675.814943960198,4675.814943960198,-1.622033877804865,-1.622033877804865,156.2049965910297,0.8131815555433904,853.0,989.0,843617.0,Began_to_Moved,0.42194092,0.42194092,0,213,0,1,1,0,1,0,0,0
2,2,789.00006,389.0,11.517074,Moved,0,RedDefault,0.42194092,Outside,,80,Quick,Spatial,Timing,,0.0,5.0,30.76325,34.872989654541016,4.109739303588867,83.0,,0.06683999999999912,0.9849031810440287,34.384135,0.033432999999998714,2,327,0.006116207950883296,58.35893256074556,8.000059999999962,5.0,9.434032012008407,141.1434859451477,-4534.671458015051,0.5585959445752271,2.180629822380092,165.6390286030381,0.8131815555433904,853.0,989.0,843617.0,Moved_to_Moved,0.0,-0.42194092,0,213,0,1,1,0,1,0,0,0
2,3,848.99994,761.0,11.5504875,Moved,0,RedDefault,0.42194092,Outside,,80,Quick,Spatial,Timing,,0.0,6.0,35.140213,35.24037170410156,0.10015869140625,3.0,,0.033413499999999985,-0.9658316781976822,45.934622499999996,-0.03342649999999914,3,327,0.009174311926324945,58.35893256074556,59.999880000000076,372.0,376.80762412670794,11277.103905776677,11135.96041983153,1.410883518038316,0.8522875734630888,542.446652729746,0.8131815555433904,853.0,989.0,843617.0,Moved_to_Moved,0.0,0.0,0,213,0,1,1,0,1,0,0,0
2,4,855.0,838.0,11.617277,Moved,0,RedDefault,0.42194092,Outside,,80,Quick,Spatial,Timing,,0.0,7.0,35.84176,42.55695724487305,6.715198516845703,135.0,,0.0667895000000005,0.9819560549497915,57.5518995,0.033376000000000516,4,327,0.012232415901766592,58.35893256074556,6.000059999999962,77.0,77.23341711981674,1156.3704707493162,-10120.733435027361,1.4930306126741897,0.08214709463587377,619.6800698495628,0.8131815555433904,853.0,989.0,843617.0,Moved_to_Moved,0.0,0.0,0,213,0,1,1,0,1,0,0,0
2,5,846.0,741.0,11.650687,Moved,0,RedDefault,0.42194092,Outside,,80,Quick,Spatial,Timing,,0.0,8.0,51.577755,,,5.0,missing_Ended,0.03340999999999994,-0.9660359344616475,69.2025865,-0.03337950000000056,5,327,0.01529051987720824,58.35893256074556,-9.0,-97.0,97.41663102366043,2915.7917349818395,1759.4212642325233,-1.6633149479145435,-3.156345560588733,717.0967008732232,0.8131815555433904,853.0,989.0,843617.0,Moved_to_Moved,0.0,0.0,0,213,0,1,1,0,1,0,0,0
2,6,790.0,436.0,11.717549,Moved,0,RedDefault,0.84388185,Outside,,80,Quick,Spatial,Timing,,,,,,,,,0.06686200000000042,0.986187077560441,80.9201355,0.03345200000000048,6,327,0.01834862385264989,58.35893256074556,-56.0,-305.0,310.09837148879063,4637.885871046783,1722.0941360649435,-1.7523804276863189,-0.08906547977177537,1027.195072362014,0.8131815555433904,853.0,989.0,843617.0,Moved_to_Moved,0.42194093000000005,0.42194093000000005,0,213,0,1,1,0,1,0,0,0
2,7,773.0,327.0,11.750967,Moved,0,RedDefault,0.84388185,Outside,,80,Quick,Spatial,Timing,,,,,,,,,0.03341799999999928,-0.9655690630011999,92.67110249999999,-0.03344400000000114,7,327,0.021406727828091537,58.35893256074556,-17.0,-109.0,110.3177229641729,3301.145788279292,-1336.740082767491,-1.725513191871961,0.026867235814357793,1137.5127953261867,0.8131815555433904,853.0,989.0,843617.0,Moved_to_Moved,0.0,-0.42194093000000005,0,213,0,1,1,0,1,0,0,0
