Touchdata_id,event_index,x,y,time,touchPhase,fingerId,color,completionPerc,zone,flags,quality_score,interaction_type,anomaly_flag,research_suitability,     ,     fingerId,     seqId,     startTime,     endTime,     durationSec,     nPoints,     flags,time_diff,time_diff_normalized,cumulative_time,time_acceleration,sequence_position,sequence_length,position_ratio,time_rhythm_consistency,x_diff,y_diff,distance,velocity,acceleration,direction_angle,direction_change,cumulative_distance,spatial_smoothness,bbox_width,bbox_height,bbox_area,phase_transition,completion_rate,completion_acceleration,zone_change,zone_stability,color_change,has_began,has_ended,has_canceled,sequence_valid_pattern,velocity_outlier,distance_outlier,time_gap_outlier
0,0,615.0,114.0,5711.875,Ended,1,RedDefault,6.329114,Outside,orphaned_events,55,Erratic,Technical,Limited,,0.0,1.0,5706.6753,5706.7421875,0.06689453125,3.0,,0.0,-0.9089440429897435,5711.875,0.0,0,3,0.0,0.08297070223548604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9054847204345002,569.0,745.00003,423905.01707,start_Ended,0.0,0.0,1,2,1,0,1,0,0,0,0,0
0,1,1103.0,762.0,5735.7407,Ended,1,RedDefault,34.177216,Outside,orphaned_events,55,Erratic,Technical,Limited,,0.0,2.0,5707.542,5711.875,4.3330078125,131.0,,23.865700000000288,1.0712098453517196,11447.6157,23.865700000000288,1,3,0.3333333322222222,0.08297070223548604,488.0,648.0,811.2015779077356,33.990269615717246,33.990269615717246,0.925322833971566,0.925322833971566,811.2015779077356,0.9054847204345002,569.0,745.00003,423905.01707,Ended_to_Ended,27.848102,27.848102,0,2,0,0,1,0,0,0,0,0
0,2,1184.0,16.99997,5744.74,Ended,1,RedDefault,44.72574,Door,orphaned_events,55,Erratic,Technical,Limited,,0.0,3.0,5715.342,5715.44189453125,0.10009765625,4.0,,8.999299999999494,-0.16226580236197602,17192.3557,-14.866400000000795,2,3,0.6666666644444444,0.08297070223548604,81.0,-745.00003,749.3904487648617,83.27208204329037,49.28181242757312,-1.4624969010401383,-2.3878197350117043,1560.5920266725973,0.9054847204345002,569.0,745.00003,423905.01707,Ended_to_Ended,10.548524,-17.299578,1,2,0,0,1,0,0,0,0,0
1,0,113.0,483.0,5706.6753,Began,0,RedDefault,0.0,Outside,,99,Hesitant,Behavioral,Behavioral,,0.0,4.0,5717.1084,5719.00830078125,1.89990234375,58.0,,0.0,-1.1545092183536985,5706.6753,0.0,0,3,0.0,51.92695135000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,start_Began,0.0,0.0,1,1,1,1,1,0,1,0,0,0
1,1,113.0,483.0,5706.709,Stationary,0,RedDefault,0.0,Outside,,99,Hesitant,Behavioral,Behavioral,,0.0,5.0,5719.108,5719.2412109375,0.13330078125,5.0,,0.033699999999953434,0.5954290421388837,11413.3843,0.033699999999953434,1,3,0.3333333322222222,51.92695135000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,Began_to_Stationary,0.0,0.0,0,1,0,1,1,0,1,0,0,0
1,2,113.0,483.0,5706.742,Ended,0,Violet,0.0,Outside,,99,Hesitant,Behavioral,Behavioral,,0.0,6.0,5720.641,5724.64111328125,4.0,119.0,,0.03300000000035652,0.5590801762148149,17120.1263,-0.000699999999596912,2,3,0.6666666644444444,51.92695135000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,Stationary_to_Ended,0.0,0.0,0,1,1,1,1,0,1,0,0,0
2,0,180.0,490.99997,5707.542,Began,0,Violet,0.0,Outside,,90,Quick,Spatial,Timing,,0.0,7.0,5730.1743,5735.74072265625,5.56640625,166.0,,0.0,-11.306863116120999,5707.542,0.0,0,131,0.0,341.8414650846937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9496820096990874,657.0,298.00003,195786.01971,start_Began,0.0,0.0,1,5,1,1,1,0,1,0,0,0
2,1,180.0,490.99997,5707.5757,Stationary,0,Violet,0.0,Outside,,90,Quick,Spatial,Timing,,0.0,8.0,5739.507,5742.5068359375,3.0,89.0,,0.033699999999953434,0.21319425721725993,11415.1177,0.033699999999953434,1,131,0.007633587785676825,341.8414650846937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9496820096990874,657.0,298.00003,195786.01971,Began_to_Stationary,0.0,0.0,0,5,0,1,1,0,1,0,0,0
2,2,193.0,490.99997,5707.609,Moved,0,Violet,0.0,Outside,,90,Quick,Spatial,Timing,,0.0,9.0,5743.84,5744.740234375,0.900390625,28.0,,0.03330000000005384,0.07645767121770615,17122.7267,-0.0003999999998995918,2,131,0.01526717557135365,341.8414650846937,13.0,0.0,13.0,390.3902731554429,390.3902731554429,0.0,0.0,13.0,3.9496820096990874,657.0,298.00003,195786.01971,Stationary_to_Moved,0.0,0.0,0,5,0,1,1,0,1,0,0,0
2,3,212.0,487.00003,5707.642,Moved,0,Violet,0.0,Outside,,90,Quick,Spatial,Timing,,0.0,10.0,5745.24,5748.17333984375,2.93310546875,89.0,,0.03299999999944703,-0.026094768515136445,22830.3687,-0.00030000000060681487,3,131,0.022900763357030476,341.8414650846937,19.0,-3.999940000000038,19.416475478407513,588.3778665137637,197.9875933583208,-0.20749320256060053,-0.20749320256060053,32.41647547840751,3.9496820096990874,657.0,298.00003,195786.01971,Moved_to_Moved,0.0,0.0,0,5,0,1,1,0,1,0,0,0
2,4,236.0,478.99997,5707.6753,Moved,0,Violet,0.0,Outside,,90,Quick,Spatial,Timing,,0.0,11.0,5749.6396,5749.67333984375,0.03369140625,2.0,improper_sequence_order,0.03330000000005384,0.07645767121770615,28538.044,0.00030000000060681487,4,131,0.0305343511427073,341.8414650846937,24.0,-8.000059999999962,25.29824025507702,759.706686425503,171.3288199117393,-0.3217528043949533,-0.11425960183435277,57.71471573348453,3.9496820096990874,657.0,298.00003,195786.01971,Moved_to_Moved,0.0,0.0,0,5,0,1,1,0,1,0,0,0
2,5,259.0,475.00003,5707.709,Moved,0,Violet,0.0,Outside,,90,Quick,Spatial,Timing,,0.0,12.0,5749.773,5754.005859375,4.23291015625,126.0,,0.033699999999953434,0.21319425721725993,34245.753,0.0003999999998995918,5,131,0.038167938928384125,341.8414650846937,23.0,-3.999940000000038,23.345224779461866,692.736434781299,-66.97025164420404,-0.1721882824117338,0.14956452198321948,81.0599405129464,3.9496820096990874,657.0,298.00003,195786.01971,Moved_to_Moved,0.0,0.0,0,5,0,1,1,0,1,0,0,0
2,6,272.0,472.99997,5707.742,Moved,0,Violet,0.0,Outside,,90,Quick,Spatial,Timing,,0.0,13.0,5754.306,5754.83935546875,0.533203125,17.0,,0.03300000000035652,-0.026094768204233443,39953.495,-0.000699999999596912,6,131,0.04580152671406095,341.8414650846937,13.0,-2.000059999999962,13.152955561530643,398.57429017108,-294.16214461021895,-0.15265383706265512,0.019534445349078694,94.21289607447704,3.9496820096990874,657.0,298.00003,195786.01971,Moved_to_Moved,0.0,0.0,0,5,0,1,1,0,1,0,0,0
2,7,282.0,469.99997,5707.7754,Moved,0,Violet,0.0,Outside,,90,Quick,Spatial,Timing,,0.0,14.0,5755.5728,5760.572265625,4.99951171875,151.0,,0.033400000000256114,0.11064181779532034,45661.2704,0.0003999999998995918,7,131,0.05343511449973777,341.8414650846937,10.0,-3.0,10.44030650891055,312.5839336224897,-85.99035654859028,-0.2914567944778671,-0.13880295741521198,104.6532025833876,3.9496820096990874,657.0,298.00003,195786.01971,Moved_to_Moved,0.0,0.0,0,5,0,1,1,0,1,0,0,0
2,8,287.0,466.00003,5707.8086,Moved,0,Violet,0.0,Outside,,90,Quick,Spatial,Timing,,0.0,15.0,5763.872,5765.4052734375,1.533203125,47.0,,0.03319999999985157,0.04227352464009195,51369.079,-0.00020000000040454324,8,131,0.0610687022854146,341.8414650846937,5.0,-3.999940000000038,6.40308675590143,192.8640008219894,-119.71993280050032,-0.6747336251075547,-0.38327683062968765,111.05628933928902,3.9496820096990874,657.0,298.00003,195786.01971,Moved_to_Moved,0.0,0.0,0,5,0,1,1,0,1,0,0,0
2,9,294.0,463.00003,5707.8423,Moved,0,Violet,0.0,Outside,,90,Quick,Spatial,Timing,,0.0,16.0,5766.239,5768.4052734375,2.16650390625,66.0,,0.033699999999953434,0.21319425721725993,57076.9213,0.0005000000001018634,9,131,0.06870229007109142,341.8414650846937,7.0,-3.0,7.615773105863909,225.98726545999338,33.123264638003974,-0.40489178628508343,0.2698418388224713,118.67206244515293,3.9496820096990874,657.0,298.00003,195786.01971,Moved_to_Moved,0.0,0.0,0,5,0,1,1,0,1,0,0,0
2,10,303.0,459.0,5707.8755,Moved,0,Violet,0.0,Outside,,90,Quick,Spatial,Timing,,0.0,17.0,5772.038,,,4.0,missing_Ended,0.03319999999985157,0.04227352464009195,62784.796800000004,-0.0005000000001018634,10,131,0.07633587785676825,341.8414650846937,9.0,-4.000029999999981,9.848869985988232,296.6526210694594,70.66535560946605,-0.41822711308093846,-0.01333532679585503,128.52093243114115,3.9496820096990874,657.0,298.00003,195786.01971,Moved_to_Moved,0.0,0.0,0,5,0,1,1,0,1,0,0,0
2,11,314.0,456.0,5707.9087,Moved,0,Violet,0.0,Outside,,90,Quick,Spatial,Timing,,1.0,0.0,5711.875,5744.740234375,32.865234375,3.0,,0.03319999999985157,0.04227352464009195,68492.7055,0.0,11,131,0.08396946564244508,341.8414650846937,11.0,-3.0,11.40175425099138,343.42622942108613,46.773608351626706,-0.2662520491509254,0.1519750639300131,139.92268668213254,3.9496820096990874,657.0,298.00003,195786.01971,Moved_to_Moved,0.0,0.0,0,5,0,1,1,0,1,0,0,0
