Touchdata_id,accx,accy,accz,color,completionPerc,event_index,fingerId,time,touchPhase,x,y,zone
1,-0.0949401855,0.331665039,-0.9303589,RedDefault,0.0,0,0,6232.26172,Began,1169.0,750.0,Wall
1,-0.06402588,0.29473877,-0.7796936,RedDefault,0.421940923,1,0,6232.29541,Moved,1230.0,716.0,Wall
1,-0.07316589,0.410980225,-0.983902,RedDefault,0.843881845,2,0,6232.32861,Moved,1253.0,714.0,Wall
1,-0.187591553,0.3387146,-0.9680023,RedDefault,1.26582277,3,0,6232.362,Moved,1184.0,714.0,Wall
1,-0.161575317,0.32208252,-1.03045654,RedDefault,1.68776369,4,0,6232.395,Moved,993.0,714.0,Wall
1,-0.109100342,0.289016724,-0.8793335,RedDefault,2.10970473,5,0,6232.42871,Moved,768.0,703.0,Wall
1,-0.0713501,0.303222656,-0.917892456,RedDefault,2.53164554,6,0,6232.462,Moved,654.0,680.0,Outside
1,-0.0027923584,0.356796265,-0.905456543,RedDefault,2.95358658,7,0,6232.495,Moved,653.0,674.0,Outside
1,0.0121459961,0.392669678,-0.760757446,RedDefault,3.37552738,8,0,6232.52832,Moved,790.0,674.0,Wall
1,-0.0177001953,0.4370575,-0.9111786,RedDefault,3.79746819,9,0,6232.562,Moved,1010.0,687.0,Wall
1,-0.126571655,0.413482666,-0.9764099,RedDefault,4.21940947,10,0,6232.595,Moved,1176.0,728.0,Wall
1,-0.199783325,0.317367554,-0.9302521,RedDefault,4.64135027,11,0,6232.62842,Moved,1189.0,734.0,Wall
1,-0.305740356,0.197067261,-0.9824066,RedDefault,5.063291,12,0,6232.66162,Moved,1093.0,715.0,Wall
1,-0.213684082,0.231246948,-1.03341675,RedDefault,5.48523235,13,0,6232.69531,Moved,898.0,670.0,Wall
1,-0.1365509,0.350845337,-0.8885956,RedDefault,5.907173,14,0,6232.72852,Moved,763.0,625.0,Wall
1,0.1376648,0.453994751,-0.9307709,RedDefault,6.329114,15,0,6232.76172,Moved,745.0,609.0,Wall
1,0.0480499268,0.431549072,-0.6513519,RedDefault,6.751055,16,0,6232.79541,Moved,852.0,612.0,Wall
1,-0.06959534,0.3661499,-0.8525238,RedDefault,7.17299557,17,0,6232.82861,Moved,1032.0,689.0,Wall
1,-0.132919312,0.466537476,-1.08734131,RedDefault,7.59493637,18,0,6232.862,Moved,1120.0,771.0,Wall
1,-0.105422974,0.396057129,-0.9220886,RedDefault,8.016877,19,0,6232.895,Moved,1118.0,816.999939,Wall
