Touchdata_id,accx,accy,accz,color,completionPerc,event_index,fingerId,time,touchPhase,x,y,zone
1,0.0157380011,-0.100833,-0.98554647,RedDefault,0.0,0,0,10.7486391,Began,476.999969,809.0,Super outside
1,0.016104,-0.101321004,-0.982740462,RedDefault,0.0,1,0,10.7820406,Ended,476.999969,809.0,Super outside
2,0.016104,-0.100833,-0.977250457,RedDefault,0.0,0,0,11.4168272,Began,789.000061,540.0,Outside
2,0.016104,-0.104004994,-0.98408246,RedDefault,0.421940923,1,0,11.4502344,Moved,781.0,384.0,Outside
2,0.016104,-0.102541007,-0.9821305,RedDefault,0.421940923,2,0,11.5170736,Moved,789.000061,389.0,Outside
2,0.015006,-0.103639007,-0.9812765,RedDefault,0.421940923,3,0,11.5504875,Moved,848.999939,761.0,Outside
2,0.01647,-0.098393,-0.975664556,RedDefault,0.421940923,4,0,11.6172771,Moved,855.0,838.0,Outside
2,0.0154939992,-0.101321004,-0.9783485,RedDefault,0.421940923,5,0,11.6506872,Moved,846.0,741.0,Outside
2,0.01525,-0.101809,-0.981154442,RedDefault,0.843881845,6,0,11.7175493,Moved,790.0,436.0,Outside
2,0.016714,-0.096807,-0.9706625,RedDefault,0.843881845,7,0,11.750967,Moved,773.0,327.0,Outside
2,0.016104,-0.101565,-0.981642544,RedDefault,0.843881845,8,0,11.8177938,Moved,791.0,496.0,Outside
2,0.0154939992,-0.100954995,-0.9821305,RedDefault,0.843881845,9,0,11.8511925,Moved,832.0,741.0,Outside
2,0.016348,-0.094733,-0.9716385,RedDefault,0.843881845,10,0,11.8846083,Moved,846.0,815.0,Outside
2,0.0154939992,-0.100710995,-0.9792025,RedDefault,0.843881845,11,0,11.9514179,Moved,824.0,665.0,Outside
2,0.015982,-0.106200993,-0.98554647,RedDefault,0.843881845,12,0,12.0182686,Moved,782.0,385.0,Outside
2,0.017446,-0.096197,-0.9667585,RedDefault,0.843881845,13,0,12.051671,Moved,791.0,367.0,Outside
2,0.0157380011,-0.101687,-0.9794465,RedDefault,0.843881845,14,0,12.1185112,Moved,843.0,653.0,Bound
2,0.0154939992,-0.095343,-0.9767625,RedDefault,1.26582277,15,0,12.1519337,Moved,893.000061,886.0,Outside
2,0.0146400006,-0.097051,-0.9757865,RedDefault,1.26582277,16,0,12.21874,Moved,906.0,857.0,Outside
2,0.01525,-0.099856995,-0.9751765,RedDefault,1.26582277,17,0,12.2521744,Moved,874.0,591.0,Roof
2,0.016104,-0.108641,-0.980666459,RedDefault,1.68776369,18,0,12.31903,Moved,856.0,158.0,Outside
2,0.01525,-0.107177,-0.9822525,RedDefault,1.68776369,19,0,12.3522177,Moved,909.0,309.0,Bound
2,0.0147619992,-0.102297,-0.9918905,RedDefault,2.10970473,20,0,12.4192791,Moved,931.0,692.0,Roof
2,0.018788,-0.095099,-0.972614467,RedDefault,2.53164554,21,0,12.4526939,Moved,959.0,897.0,Outside
2,0.015982,-0.096563,-0.9671245,RedDefault,2.53164554,22,0,12.5195236,Moved,961.0,755.0,Roof
2,0.0151280006,-0.102297,-0.982008457,RedDefault,2.95358658,23,0,12.5529184,Moved,890.0,317.0,Outside
2,0.0190320015,-0.092781,-0.9445545,RedDefault,3.37552738,24,0,12.6197777,Moved,878.0,148.0,Outside
2,0.0154939992,-0.102175,-0.9794465,RedDefault,3.79746819,25,0,12.6532068,Moved,908.0,399.000061,Bound
