Touchdata_id,accx,accy,accz,color,completionPerc,event_index,fingerId,time,touchPhase,x,y,zone
1,-0.0011138916,0.00920105,-1.00032043,RedDefault,0.0,0,0,27.5360451,Began,1467.0,244.999969,Wall
1,-0.0011138916,0.00920105,-1.00032043,RedDefault,0.421940923,1,0,27.569376,Moved,1456.0,247.999969,Wall
1,-0.00242614746,0.008026123,-1.000885,RedDefault,0.843881845,2,0,27.6027088,Moved,1354.0,268.000031,Wall
1,-0.00358581543,0.008361816,-1.0007019,RedDefault,1.26582277,3,0,27.63604,Moved,1179.0,291.0,Wall
1,-0.00358581543,0.008361816,-1.0007019,RedDefault,1.68776369,4,0,27.66937,Moved,1016.0,306.0,Door
1,-0.0006866455,0.008087158,-1.0014801,RedDefault,2.10970473,5,0,27.7027016,Moved,960.0,313.000031,Wall
1,-0.0006866455,0.008087158,-1.0014801,RedDefault,2.53164554,6,0,27.7360344,Moved,1036.0,304.000031,Door
1,-0.00308227539,0.009277344,-1.000885,RedDefault,2.95358658,7,0,27.7693653,Moved,1212.0,276.0,Wall
1,-0.002670288,0.009384155,-1.0007019,RedDefault,3.37552738,8,0,27.8026962,Moved,1350.0,259.999969,Wall
1,-0.002670288,0.009384155,-1.0007019,RedDefault,3.79746819,9,0,27.8360271,Moved,1388.0,252.0,Wall
1,-0.00254821777,0.00920105,-1.001648,RedDefault,4.21940947,10,0,27.8693581,Moved,1339.0,252.0,Wall
1,-0.00219726563,0.007217407,-1.00021362,RedDefault,4.21940947,11,0,27.90269,Moved,1124.0,277.000031,Door
1,-0.00219726563,0.007217407,-1.00021362,RedDefault,4.64135027,12,0,27.9360218,Moved,933.0,294.0,Wall
1,-0.000335693359,0.008529663,-1.002243,RedDefault,5.063291,13,0,27.9693527,Moved,929.0,292.999969,Wall
1,-0.000335693359,0.008529663,-1.002243,RedDefault,5.48523235,14,0,28.0026836,Moved,1111.0,259.000031,Door
1,-0.00190734863,0.008834839,-0.999649048,RedDefault,5.907173,15,0,28.0360165,Moved,1377.0,213.0,Wall
1,-0.0043182373,0.009963989,-1.00163269,RedDefault,5.907173,16,0,28.0693474,Moved,1487.0,190.000031,Bound
1,-0.0043182373,0.009963989,-1.00163269,RedDefault,5.907173,17,0,28.1026783,Moved,1432.0,196.999969,Wall
1,-0.00407409668,0.009246826,-1.00189209,RedDefault,5.907173,18,0,28.13601,Moved,1207.0,247.999969,Wall
1,-0.000442504883,0.00799560547,-1.00222778,RedDefault,6.329114,19,0,28.16934,Moved,952.0,285.0,Wall
1,-0.000442504883,0.00799560547,-1.00222778,RedDefault,6.751055,20,0,28.202673,Moved,875.0,292.000031,Wall
1,9.15527344e-05,0.00778198242,-1.00128174,RedDefault,7.17299557,21,0,28.2360039,Moved,945.0,280.999969,Wall
1,-0.000747680664,0.00776672363,-0.999542236,RedDefault,7.17299557,22,0,28.2693348,Moved,1208.0,259.000031,Wall
1,-0.00373840332,0.00843811,-1.00056458,RedDefault,7.59493637,23,0,28.3026657,Moved,1435.0,235.000031,Wall
1,-0.00422668457,0.0104370117,-1.00010681,RedDefault,8.016877,24,0,28.3359985,Moved,1465.0,231.0,Wall
1,-0.00286865234,0.009185791,-0.9976654,RedDefault,8.016877,25,0,28.36933,Moved,1326.0,247.999969,Wall
1,-0.0007019043,0.008544922,-0.998504639,RedDefault,8.438819,26,0,28.40266,Moved,1035.0,268.000031,Door
1,-0.00103759766,0.007522583,-1.00027466,RedDefault,8.438819,27,0,28.4359913,Moved,747.0,271.000031,Wall
1,-0.00141906738,0.008041382,-1.00134277,RedDefault,8.86076,28,0,28.4693222,Moved,676.0,270.0,Wall
1,-0.00262451172,0.007965088,-1.00119019,RedDefault,9.282701,29,0,28.502655,Moved,751.0,252.0,Wall
1,-0.00263977051,0.00970459,-1.00114441,RedDefault,9.704641,30,0,28.5359859,Moved,996.0,250.999969,Door
1,-0.00244140625,0.0102844238,-1.00115967,RedDefault,10.1265821,31,0,28.5693169,Moved,1266.0,241.999969,Wall
1,-0.00289917,0.00958251953,-0.999588,RedDefault,10.5485229,32,0,28.6026478,Moved,1374.0,238.000031,Wall
1,-0.00100708008,0.008148193,-0.9991455,RedDefault,10.5485229,33,0,28.6359787,Moved,1366.0,238.000031,Wall
1,-0.001663208,0.00869751,-1.00714111,RedDefault,10.5485229,34,0,28.6693115,Moved,1128.0,264.0,Door
1,-0.00277709961,0.009414673,-1.00361633,RedDefault,10.9704647,35,0,28.7026424,Moved,816.0,286.000031,Wall
1,-0.0025177002,0.009506226,-1.00175476,RedDefault,11.3924046,36,0,28.7359734,Moved,695.0,301.999969,Wall
1,-0.00248718262,0.008560181,-1.000885,RedDefault,11.8143463,37,0,28.7693043,Moved,748.0,307.000031,Wall
1,-0.00233459473,0.008148193,-1.00248718,RedDefault,12.2362871,38,0,28.8026371,Moved,1017.0,313.000031,Door
1,-0.00151062012,0.008834839,-1.001297,RedDefault,12.2362871,39,0,28.835968,Moved,1302.0,312.0,Wall
1,-0.00218200684,0.007659912,-1.00039673,RedDefault,12.6582279,40,0,28.8692989,Moved,1457.0,306.0,Wall
1,-0.00152587891,0.008361816,-0.9981842,RedDefault,13.08017,41,0,28.90263,Moved,1452.0,312.0,Wall
1,-0.00321960449,0.009552002,-0.9983368,RedDefault,13.50211,42,0,28.93596,Moved,1236.0,372.0,Wall
1,-0.0032043457,0.009399414,-1.00398254,RedDefault,13.92405,43,0,28.9692936,Moved,901.0,409.999969,Wall
1,-0.002960205,0.008666992,-1.00111389,RedDefault,14.3459911,44,0,29.0026245,Moved,733.0,414.0,Wall
1,-0.0025177002,0.008056641,-1.00061035,RedDefault,14.7679329,45,0,29.0359554,Moved,760.0,417.0,Wall
1,-0.00135803223,0.007461548,-1.002594,RedDefault,15.1898727,46,0,29.0692863,Moved,995.0,418.999969,Door
1,-0.000457763672,0.00793457,-1.00028992,RedDefault,15.6118135,47,0,29.10262,Moved,1288.0,411.0,Wall
1,-0.00177001953,0.009994507,-0.99961853,RedDefault,16.0337543,48,0,29.13595,Moved,1532.0,385.999969,Outside
1,-0.00309753418,0.0107421875,-0.9994812,RedDefault,16.0337543,49,0,29.169281,Moved,1562.0,382.000031,Outside
1,-0.00453186035,0.009140015,-1.00045776,RedDefault,16.0337543,50,0,29.2026119,Moved,1287.0,438.0,Wall
1,-0.002380371,0.007385254,-1.00288391,RedDefault,16.4556961,51,0,29.2359428,Moved,911.0,478.000031,Wall
1,-0.000869751,0.007461548,-1.00219727,RedDefault,16.8776379,52,0,29.2692757,Moved,718.0,493.000031,Wall
1,-0.000762939453,0.008987427,-1.00161743,RedDefault,17.2995777,53,0,29.3026066,Moved,750.0,501.0,Wall
1,-0.00207519531,0.0100402832,-1.00204468,RedDefault,17.72152,54,0,29.3359375,Moved,1032.0,502.999969,Door
1,-0.002670288,0.009613037,-1.00196838,RedDefault,18.14346,55,0,29.3692684,Moved,1397.0,472.000031,Wall
1,-0.00141906738,0.008102417,-1.00112915,RedDefault,18.5654011,56,0,29.4026,Moved,1576.0,444.0,Outside
1,-0.00160217285,0.007858276,-1.00109863,RedDefault,18.5654011,57,0,29.4359322,Moved,1466.0,484.000031,Wall
1,-0.00291442871,0.008560181,-0.9967499,RedDefault,18.98734,58,0,29.4692631,Moved,1116.0,555.0,Wall
1,-0.00189208984,0.008972168,-1.0,RedDefault,19.4092827,59,0,29.502594,Moved,767.0,589.0,Wall
1,-0.003540039,0.009124756,-1.00143433,RedDefault,19.8312244,60,0,29.5359249,Moved,701.0,606.0,Wall
1,-0.000396728516,0.0078125,-1.001648,RedDefault,20.2531643,61,0,29.5692577,Moved,946.0,631.0,Wall
1,0.000381469727,0.007171631,-1.00086975,RedDefault,20.6751041,62,0,29.6025887,Moved,1349.0,616.0,Wall
1,0.000366210938,0.007873535,-0.999542236,RedDefault,21.0970459,63,0,29.63592,Moved,1539.0,593.0,Outside
1,-0.00346374512,0.009857178,-0.997207642,RedDefault,21.0970459,64,0,29.66925,Moved,1399.0,643.0,Wall
1,-0.00531005859,0.0109863281,-0.9996948,RedDefault,21.5189877,65,0,29.7025814,Moved,1051.0,696.0,Wall
1,-0.00283813477,0.009567261,-1.00003052,RedDefault,21.94093,66,0,29.7359142,Moved,747.0,714.0,Wall
1,-0.002105713,0.00793457,-1.00064087,RedDefault,22.36287,67,0,29.7692451,Moved,727.0,719.0,Wall
1,0.0004272461,0.00611877441,-1.000061,RedDefault,22.78481,68,0,29.8025761,Moved,932.0,719.0,Wall
1,0.0002746582,0.008148193,-1.00120544,RedDefault,23.20675,69,0,29.835907,Moved,1298.0,702.0,Wall
1,-0.002166748,0.010055542,-1.00012207,RedDefault,23.6286926,70,0,29.86924,Moved,1573.0,672.0,Outside
1,-0.006790161,0.0113067627,-1.00151062,RedDefault,23.6286926,71,0,29.90257,Moved,1529.0,682.0,Outside
1,-0.00366210938,0.0103149414,-1.00288391,RedDefault,23.6286926,72,0,29.9359016,Moved,1159.0,742.0,Wall
1,-0.003540039,0.007583618,-1.00149536,RedDefault,24.0506344,73,0,29.9692326,Moved,765.0,774.0,Wall
1,-0.00271606445,0.007797241,-1.00476074,RedDefault,24.4725742,74,0,30.0025635,Moved,649.0,779.000061,Outside
1,-0.0009765625,0.009490967,-1.00704956,RedDefault,24.8945141,75,0,30.0358963,Moved,780.0,773.000061,Wall
1,7.62939453e-05,0.009994507,-1.00296021,RedDefault,25.3164558,76,0,30.0692272,Moved,1154.0,766.0,Wall
1,-0.00100708008,0.0101776123,-1.00067139,RedDefault,25.7383976,77,0,30.1025581,Moved,1560.0,725.0,Outside
1,-0.00682067871,0.0108947754,-1.00112915,RedDefault,25.7383976,78,0,30.13589,Moved,1605.0,731.0,Outside
1,-0.00553894043,0.009613037,-1.00398254,RedDefault,25.7383976,79,0,30.16922,Moved,1390.0,794.000061,Wall
1,-0.00326538086,0.007583618,-1.00013733,RedDefault,26.16034,80,0,30.2025528,Moved,998.0,852.999939,Roof
1,-0.00048828125,0.007095337,-1.00105286,RedDefault,26.58228,81,0,30.2358837,Moved,680.0,864.0,Roof
1,0.00112915039,0.008163452,-1.00050354,RedDefault,27.00422,82,0,30.2692146,Moved,650.0,872.000061,Roof
1,-0.0005340576,0.009597778,-1.00158691,RedDefault,27.4261589,83,0,30.3025455,Moved,940.0,887.000061,Roof
1,-0.00300598145,0.008804321,-1.00120544,RedDefault,27.8481,84,0,30.3358784,Moved,1373.0,882.999939,Roof
1,-0.00415039063,0.009338379,-0.999420166,RedDefault,28.2700424,85,0,30.36921,Moved,1683.0,839.000061,Outside
1,-0.00259399414,0.009414673,-0.9967804,RedDefault,28.2700424,86,0,30.40254,Moved,1651.0,848.000061,Outside
1,-0.0034942627,0.008224487,-0.9986725,RedDefault,28.2700424,87,0,30.4358711,Moved,1300.0,917.000061,Roof
1,-0.000442504883,0.00776672363,-0.9994049,RedDefault,28.6919823,88,0,30.469202,Moved,867.0,951.999939,Roof
1,-0.000640869141,0.008880615,-1.00144958,RedDefault,29.113924,89,0,30.5025349,Moved,677.0,960.0,Roof
1,-0.00120544434,0.008132935,-0.9998627,RedDefault,29.5358658,90,0,30.5358658,Moved,747.0,963.0,Roof
1,-0.003189087,0.008773804,-1.00100708,RedDefault,29.9578075,91,0,30.5691967,Moved,1097.0,963.0,Roof
